Scanning 127 channels through 16 RSSI levels

        <lower ------------------- rssi levels ------------------- higher>
channel    0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
37       255 255 255 255 255 255  23   7   4   4   4   3   3   3   1   0
38       255 255 255 255 255 254 119   8   5   3   5   5   4   2   3   0
39       255 255 255 255 255 255 137   9   4   3   5   3   3   3   3   0
40       255 255 255 255 255 255 134   7   2   2   1   2   3   3   3   3
41       255 255 255 255 255 255 136   7   3   5   3   3   3   2   3   0
42       255 255 255 255 255 255 135   7   5   5   4   3   3   3   3   2
43       255 255 255 255 255 255  46  10   4   4   5   2   3   3   3   3
44       255 255 255 255 255 255  42   8   4   4   4   3   3   2   2   3
45       255 255 255 255 255 255 255 255 255   3   4   3   3   4   2   2
46       255 255 255 255 255 255 255 255 255 255 255 254   5   3   2   2
47       255 255 255 255 255 255 255 255 255 255 254   3   4   3   3   3
48       255 255 255 255 255 255 255 255 254 143   4   4   3   4   2   3
49       255 255 255 255 255 255 255 251   7   7   4   4   3   3   4   2
50       255 255 255 255 255 255 247 184 164 108   4   4   3   3   3   2
51       255 255 255 255 255 255 236 203 197 198 188 137   2   3   3   3
52       255 255 255 255 254 254 199 188 187 184 180 182 182 141   3   3
53       255 255 255 255 255 255 210 192 186 189 192 180 187 176 179   3
54       255 255 255 255 255 255 195 182 180 178 172 177 173 164 161 105
55       255 255 255 255 255 255 188 177 177 173 169 175 164 170 166 115
56       255 255 255 255 255 255 195 191 190 188 191 184 190 179 176 113
57       255 255 255 255 255 254 180 172 166 177 173 164 176 167 161 163
58       255 255 255 255 255 255 181 178 180 176 176 181 174 174 169 131
59       255 255 255 255 255 255 244 186 180 171 175 182 182 178 177 137
60       255 255 255 255 255 255 255 255 255 255 181 179 180 170 173   9
61       255 255 255 255 255 255 255 255 255 255 179 167 175 178 171  16
62       255 255 255 255 255 255 255 241 196 187 183 182 187 179 182   6
63       255 255 255 255 255 255 247 174 169 163 169 168 167 165 169   0
64       255 255 255 255 255 255 235 192 187 182 188 174 179 183 176   9
65       255 255 255 255 255 255 250 214 206 203 194 198 194 198 198   5
66       255 255 255 255 255 255 255 252 224 196 195 189 182 189 180   8
67       255 255 255 255 255 255 255 255 255 254 231 207 197 203 194   6
68       255 255 255 255 255 255 255 255 250 210 202 197 193 193 106   4
69       255 255 255 255 255 255 250 218 196 193 186 191 185 184  98   1
70       255 255 255 255 255 254 228 202 192 190 190 190 183 183   0   0
71       255 255 255 255 255 255 193 192 187 189 175 182 174  12   0   0
72       255 255 255 255 255 255 211 194 191 175   0   0   0   1   0   0
73       255 255 255 255 255 255 255 204  29   5   1   0   0   0   0   0
74       255 255 255 255 255 255 255 255 255 255 255 239   0   0   0   0
75       255 255 255 255 255 255 255 255 255 255 255 243   0   0   0   0
76       255 255 255 255 255 255 255 255 255 248   1   0   1   0   0   0
77       255 255 255 255 255 255 255  46   2   2   1   1   1   0   0   0
78       255 255 255 255 255 255 229   4   1   0   2   0   2   2   1   0
79       255 255 255 255 255 255 252   2   2   0   0   1   2   1   0   1
80       255 255 255 255 255 255 251   3   1   2   2   0   0   0   1   1
81       255 255 255 255 255 255 219  11   2   0   3   1   2   0   1   0
82       255 255 255 255 255 255 138   1   0   0   0   0   0   1   0   0
83       255 255 255 255 255 255  58   0   0   0   0   0   1   2   0   0
84       255 255 255 255 255 253  19   2   1   0   0   0   0   0   0   0
85       255 255 255 255 255 254  11   1   1   0   0   0   0   0   0   0
86       255 255 255 255 255 254  25   1   0   2   0   0   0   0   0   0
87       255 255 255 255 255 255 140   1   1   0   0   0   0   0   0   0
88       255 255 255 255 255 255 255 255 254 251   0   0   0   0   0   0
89       255 255 255 255 255 255 255 255 254 255  69   0   0   0   0   0
90       255 255 255 255 255 255 255 253 124   0   0   0   0   0   0   0
91       255 255 255 255 255 255 253   1   0   0   0   0   0   0   0   0
92       255 255 255 255 255 255  60   6   0   0   0   0   0   0   0   0
93       255 255 255 255 255 254  69   2   0   0   0   0   0   0   0   0
94       255 255 255 255 255 253  49   2   0   0   0   0   0   0   0   0
95       255 255 255 255 255 255  77   0   0   0   0   0   0   0   0   0
96       255 255 255 255 255 255 236   1   0   0   0   0   0   0   0   0
97       255 255 255 255 255 255 251   7   0   0   0   0   0   0   0   0
98       255 255 255 255 255 255 248  19   5   0   0   0   0   0   0   0
99       255 255 255 255 255 255 229   2   0   0   0   0   0   0   0   0
100      255 255 255 255 255 255 226   4   0   0   0   0   0   0   0   0
101      255 255 255 255 255 255 252  12   0   0   0   0   0   0   0   0
102      255 255 255 255 255 255 255 255 255 255 255  90   0   0   0   0
103      255 255 255 255 255 255 255 255 255 255 255 255  14   0   0   0
104      255 255 255 255 255 255 255 255 255 255  51   0   0   0   0   0
105      255 255 255 255 255 255 255 255  20   0   0   0   0   0   0   0
106      255 255 255 255 255 255 254   8   0   0   0   0   0   0   0   0
107      255 255 255 255 255 255 143   2   0   0   0   0   0   0   0   0
108      255 255 255 255 255 255  34   0   0   0   0   0   0   0   0   0
109      255 255 255 255 255 255  53   0   0   0   0   0   0   0   0   0
110      255 255 255 255 255 255 255   1   0   0   0   0   0   0   0   0
111      255 255 255 255 255 255 255 255 124   0   0   0   0   0   0   0
112      255 255 255 255 255 255 255 255 240   0   0   0   0   0   0   0
113      255 255 255 255 255 255 254   0   0   0   0   0   0   0   0   0
114      255 255 255 255 255 254   5   0   0   0   0   0   0   0   0   0
115      255 255 255 255 255 255  28   0   0   0   0   0   0   0   0   0
116      255 255 255 255 255 255 255 255 255 248   0   0   0   0   0   0
117      255 255 255 255 255 255 255 255 255 255 255   6   0   0   0   0
118      255 255 255 255 255 255 255 255 255 251   0   0   0   0   0   0
119      255 255 255 255 255 255 255 167   0   0   0   0   0   0   0   0
120      255 255 255 255 255 255 187   0   0   0   0   0   0   0   0   0
121      255 255 255 255 255 255  24   0   0   0   0   0   0   0   0   0
122      255 255 255 255 255 255  19   0   0   0   0   0   0   0   0   0
123      255 255 255 255 255 255  36   0   0   0   0   0   0   0   0   0
124      255 255 255 255 255 255 105   4   0   0   0   0   0   0   0   0
125      255 255 255 255 255 255  12   1   0   0   0   0   0   0   0   0
126      255 255 255 255 255 255   2   0   0   0   0   0   0   0   0   0
127      255 255 255 255 255 255  43   0   0   0   0   0   0   0   0   0
